year,contab,class,kind,group,amount,id,shp,department,municipality,population
2013,8102,ACR,Egresos,GASTOS,887519.3691766262,1108,2,Ahuachapán,Apaneca,8383.0
2013,8102,ACR,Egresos,INVERS,103111.510055542,1108,2,Ahuachapán,Apaneca,8383.0
2013,8102,ACR,Ingresos,INGDEU,330000.0,1108,2,Ahuachapán,Apaneca,8383.0
2013,8102,ACR,Ingresos,INGPRP,146552.92962002754,1108,2,Ahuachapán,Apaneca,8383.0
2013,8102,ACR,Ingresos,TRFREC,865949.1883517504,1108,2,Ahuachapán,Apaneca,8383.0
2013,8102,APR,Egresos,AMTDEU,120000.0,1108,2,Ahuachapán,Apaneca,8383.0
2013,8102,APR,Egresos,GASTOS,754701.8759765625,1108,2,Ahuachapán,Apaneca,8383.0
2013,8102,APR,Egresos,INVERS,343949.2281188965,1108,2,Ahuachapán,Apaneca,8383.0
2013,8102,APR,Ingresos,INGDEU,0.0,1108,2,Ahuachapán,Apaneca,8383.0
2013,8102,APR,Ingresos,INGPRP,579965.7785644531,1108,2,Ahuachapán,Apaneca,8383.0
2013,8102,APR,Ingresos,TRFREC,638685.3125,1108,2,Ahuachapán,Apaneca,8383.0
2013,8102,MOD,Egresos,AMTDEU,391958.3408203125,1108,2,Ahuachapán,Apaneca,8383.0
2013,8102,MOD,Egresos,GASTOS,893569.0258178711,1108,2,Ahuachapán,Apaneca,8383.0
2013,8102,MOD,Egresos,INVERS,263123.7283630371,1108,2,Ahuachapán,Apaneca,8383.0
2013,8102,MOD,Ingresos,INGDEU,330000.0,1108,2,Ahuachapán,Apaneca,8383.0
2013,8102,MOD,Ingresos,INGPRP,352701.9035644531,1108,2,Ahuachapán,Apaneca,8383.0
2013,8102,MOD,Ingresos,TRFREC,865949.1875,1108,2,Ahuachapán,Apaneca,8383.0
2014,8102,ACR,Egresos,AMTDEU,665785.091796875,1108,2,Ahuachapán,Apaneca,8383.0
2014,8102,ACR,Egresos,GASTOS,957762.6490484476,1108,2,Ahuachapán,Apaneca,8383.0
2014,8102,ACR,Egresos,INVERS,281379.8170700073,1108,2,Ahuachapán,Apaneca,8383.0
2014,8102,ACR,Ingresos,INGDEU,799159.5,1108,2,Ahuachapán,Apaneca,8383.0
2014,8102,ACR,Ingresos,INGPRP,176105.16017913818,1108,2,Ahuachapán,Apaneca,8383.0
2014,8102,ACR,Ingresos,TRFREC,950280.8802306652,1108,2,Ahuachapán,Apaneca,8383.0
2014,8102,APR,Egresos,AMTDEU,663191.7265625,1108,2,Ahuachapán,Apaneca,8383.0
2014,8102,APR,Egresos,GASTOS,957241.9140625,1108,2,Ahuachapán,Apaneca,8383.0
2014,8102,APR,Egresos,INVERS,216434.9375,1108,2,Ahuachapán,Apaneca,8383.0
2014,8102,APR,Ingresos,INGDEU,620000.0234375,1108,2,Ahuachapán,Apaneca,8383.0
2014,8102,APR,Ingresos,INGPRP,266587.66015625,1108,2,Ahuachapán,Apaneca,8383.0
2014,8102,APR,Ingresos,TRFREC,950280.890625,1108,2,Ahuachapán,Apaneca,8383.0
2014,8102,MOD,Egresos,AMTDEU,667908.8466796875,1108,2,Ahuachapán,Apaneca,8383.0
2014,8102,MOD,Egresos,GASTOS,961644.8840973377,1108,2,Ahuachapán,Apaneca,8383.0
2014,8102,MOD,Egresos,INVERS,386474.3542022705,1108,2,Ahuachapán,Apaneca,8383.0
2014,8102,MOD,Ingresos,INGDEU,799159.5234375,1108,2,Ahuachapán,Apaneca,8383.0
2014,8102,MOD,Ingresos,INGPRP,266587.66015625,1108,2,Ahuachapán,Apaneca,8383.0
2014,8102,MOD,Ingresos,TRFREC,950280.890625,1108,2,Ahuachapán,Apaneca,8383.0
2015,8102,ACR,Egresos,AMTDEU,120214.6005859375,1108,2,Ahuachapán,Apaneca,8383.0
2015,8102,ACR,Egresos,GASTOS,940118.9104013444,1108,2,Ahuachapán,Apaneca,8383.0
2015,8102,ACR,Egresos,INVERS,207824.52995300293,1108,2,Ahuachapán,Apaneca,8383.0
2015,8102,ACR,Ingresos,INGPRP,214006.48092603678,1108,2,Ahuachapán,Apaneca,8383.0
2015,8102,ACR,Ingresos,TRFREC,988734.9089431763,1108,2,Ahuachapán,Apaneca,8383.0
2015,8102,APR,Egresos,AMTDEU,130406.5234375,1108,2,Ahuachapán,Apaneca,8383.0
2015,8102,APR,Egresos,GASTOS,963903.958984375,1108,2,Ahuachapán,Apaneca,8383.0
2015,8102,APR,Egresos,INVERS,179788.5454711914,1108,2,Ahuachapán,Apaneca,8383.0
2015,8102,APR,Ingresos,INGPRP,285367.1105957031,1108,2,Ahuachapán,Apaneca,8383.0
2015,8102,APR,Ingresos,TRFREC,988731.890625,1108,2,Ahuachapán,Apaneca,8383.0
2015,8102,MOD,Egresos,AMTDEU,120214.603515625,1108,2,Ahuachapán,Apaneca,8383.0
2015,8102,MOD,Egresos,GASTOS,954290.6089096069,1108,2,Ahuachapán,Apaneca,8383.0
2015,8102,MOD,Egresos,INVERS,238189.1256771088,1108,2,Ahuachapán,Apaneca,8383.0
2015,8102,MOD,Ingresos,INGPRP,323962.4202632904,1108,2,Ahuachapán,Apaneca,8383.0
2015,8102,MOD,Ingresos,TRFREC,988731.890625,1108,2,Ahuachapán,Apaneca,8383.0
2016,8102,ACR,Egresos,AMTDEU,826574.0690917969,1108,2,Ahuachapán,Apaneca,8383.0
2016,8102,ACR,Egresos,GASTOS,1158085.8702625334,1108,2,Ahuachapán,Apaneca,8383.0
2016,8102,ACR,Egresos,INVERS,114877.0100250244,1108,2,Ahuachapán,Apaneca,8383.0
2016,8102,ACR,Ingresos,INGDEU,961450.0,1108,2,Ahuachapán,Apaneca,8383.0
2016,8102,ACR,Ingresos,INGPRP,179561.76932525635,1108,2,Ahuachapán,Apaneca,8383.0
2016,8102,ACR,Ingresos,TRFREC,1071944.7734375,1108,2,Ahuachapán,Apaneca,8383.0
2016,8102,APR,Egresos,AMTDEU,203394.2794189453,1108,2,Ahuachapán,Apaneca,8383.0
2016,8102,APR,Egresos,GASTOS,958095.9008455276,1108,2,Ahuachapán,Apaneca,8383.0
2016,8102,APR,Egresos,INVERS,289896.9968261719,1108,2,Ahuachapán,Apaneca,8383.0
2016,8102,APR,Ingresos,INGDEU,129000.0,1108,2,Ahuachapán,Apaneca,8383.0
2016,8102,APR,Ingresos,INGPRP,330425.2920227051,1108,2,Ahuachapán,Apaneca,8383.0
2016,8102,APR,Ingresos,TRFREC,991961.8828125,1108,2,Ahuachapán,Apaneca,8383.0
2016,8102,MOD,Egresos,AMTDEU,856594.8593864441,1108,2,Ahuachapán,Apaneca,8383.0
2016,8102,MOD,Egresos,GASTOS,1272959.7784833014,1108,2,Ahuachapán,Apaneca,8383.0
2016,8102,MOD,Egresos,INVERS,320097.6721148491,1108,2,Ahuachapán,Apaneca,8383.0
2016,8102,MOD,Ingresos,INGDEU,1090450.0,1108,2,Ahuachapán,Apaneca,8383.0
2016,8102,MOD,Ingresos,INGPRP,330425.2920227051,1108,2,Ahuachapán,Apaneca,8383.0
2016,8102,MOD,Ingresos,TRFREC,1028777.00390625,1108,2,Ahuachapán,Apaneca,8383.0
2017,8102,ACR,Egresos,AMTDEU,54639.5302734375,1108,2,Ahuachapán,Apaneca,8383.0
2017,8102,ACR,Egresos,GASTOS,1336920.207432747,1108,2,Ahuachapán,Apaneca,8383.0
2017,8102,ACR,Egresos,INVERS,14734.0,1108,2,Ahuachapán,Apaneca,8383.0
2017,8102,ACR,Ingresos,INGDEU,221357.1875,1108,2,Ahuachapán,Apaneca,8383.0
2017,8102,ACR,Ingresos,INGPRP,242513.319876194,1108,2,Ahuachapán,Apaneca,8383.0
2017,8102,ACR,Ingresos,TRFREC,977074.587890625,1108,2,Ahuachapán,Apaneca,8383.0
2017,8102,APR,Egresos,AMTDEU,73149.47021484375,1108,2,Ahuachapán,Apaneca,8383.0
2017,8102,APR,Egresos,GASTOS,1053627.4256591797,1108,2,Ahuachapán,Apaneca,8383.0
2017,8102,APR,Egresos,INVERS,216451.44921875,1108,2,Ahuachapán,Apaneca,8383.0
2017,8102,APR,Ingresos,INGDEU,0.0,1108,2,Ahuachapán,Apaneca,8383.0
2017,8102,APR,Ingresos,INGPRP,366223.8720932007,1108,2,Ahuachapán,Apaneca,8383.0
2017,8102,APR,Ingresos,TRFREC,977004.4765625,1108,2,Ahuachapán,Apaneca,8383.0
2017,8102,MOD,Egresos,AMTDEU,53321.990234375,1108,2,Ahuachapán,Apaneca,8383.0
2017,8102,MOD,Egresos,GASTOS,1443571.5390462875,1108,2,Ahuachapán,Apaneca,8383.0
2017,8102,MOD,Egresos,INVERS,89238.921875,1108,2,Ahuachapán,Apaneca,8383.0
2017,8102,MOD,Ingresos,INGDEU,221357.1875,1108,2,Ahuachapán,Apaneca,8383.0
2017,8102,MOD,Ingresos,INGPRP,387770.79164886475,1108,2,Ahuachapán,Apaneca,8383.0
2017,8102,MOD,Ingresos,TRFREC,977004.4765625,1108,2,Ahuachapán,Apaneca,8383.0
2018,8102,ACR,Egresos,AMTDEU,177490.451171875,1108,2,Ahuachapán,Apaneca,8383.0
2018,8102,ACR,Egresos,GASTOS,1196681.7322609425,1108,2,Ahuachapán,Apaneca,8383.0
2018,8102,ACR,Egresos,INVERS,35221.24011230469,1108,2,Ahuachapán,Apaneca,8383.0
2018,8102,ACR,Ingresos,INGDEU,34700.0,1108,2,Ahuachapán,Apaneca,8383.0
2018,8102,ACR,Ingresos,INGPRP,290582.8214263916,1108,2,Ahuachapán,Apaneca,8383.0
2018,8102,ACR,Ingresos,TRFREC,983889.1950683594,1108,2,Ahuachapán,Apaneca,8383.0
2018,8102,APR,Egresos,AMTDEU,112996.912109375,1108,2,Ahuachapán,Apaneca,8383.0
2018,8102,APR,Egresos,GASTOS,1241095.258972168,1108,2,Ahuachapán,Apaneca,8383.0
2018,8102,APR,Egresos,INVERS,147830.09375,1108,2,Ahuachapán,Apaneca,8383.0
2018,8102,APR,Ingresos,INGDEU,0.0,1108,2,Ahuachapán,Apaneca,8383.0
2018,8102,APR,Ingresos,INGPRP,518033.07080078125,1108,2,Ahuachapán,Apaneca,8383.0
2018,8102,APR,Ingresos,TRFREC,983889.1796875,1108,2,Ahuachapán,Apaneca,8383.0
2018,8102,MOD,Egresos,AMTDEU,181348.001953125,1108,2,Ahuachapán,Apaneca,8383.0
2018,8102,MOD,Egresos,GASTOS,1315711.3388168812,1108,2,Ahuachapán,Apaneca,8383.0
2018,8102,MOD,Egresos,INVERS,59942.49035644531,1108,2,Ahuachapán,Apaneca,8383.0
2018,8102,MOD,Ingresos,INGDEU,55079.55078125,1108,2,Ahuachapán,Apaneca,8383.0
2018,8102,MOD,Ingresos,INGPRP,518033.07080078125,1108,2,Ahuachapán,Apaneca,8383.0
2018,8102,MOD,Ingresos,TRFREC,983889.1796875,1108,2,Ahuachapán,Apaneca,8383.0
2019,8102,ACR,Ingresos,INGPRP,2211297.6275024414,1108,2,Ahuachapán,Apaneca,8383.0
2019,8102,ACR,Ingresos,TRFREC,588452.2684135437,1108,2,Ahuachapán,Apaneca,8383.0
2019,8102,APR,Ingresos,INGPRP,2565023.8708496094,1108,2,Ahuachapán,Apaneca,8383.0
2019,8102,APR,Ingresos,TRFREC,279783.3125,1108,2,Ahuachapán,Apaneca,8383.0
2019,8102,MOD,Ingresos,INGPRP,2894962.6163978577,1108,2,Ahuachapán,Apaneca,8383.0
2019,8102,MOD,Ingresos,TRFREC,36264.15018463135,1108,2,Ahuachapán,Apaneca,8383.0
2020,8102,ACR,Egresos,AMTDEU,77745.3603515625,1108,2,Ahuachapán,Apaneca,8383.0
2020,8102,ACR,Egresos,GASTOS,1676242.8230085373,1108,2,Ahuachapán,Apaneca,8383.0
2020,8102,ACR,Egresos,INVERS,59625.52987670898,1108,2,Ahuachapán,Apaneca,8383.0
2020,8102,ACR,Ingresos,INGPRP,236997.15842437744,1108,2,Ahuachapán,Apaneca,8383.0
2020,8102,ACR,Ingresos,TRFREC,1976773.96875,1108,2,Ahuachapán,Apaneca,8383.0
2020,8102,APR,Egresos,AMTDEU,220627.51953125,1108,2,Ahuachapán,Apaneca,8383.0
2020,8102,APR,Egresos,GASTOS,1279970.5716896057,1108,2,Ahuachapán,Apaneca,8383.0
2020,8102,APR,Egresos,INVERS,329647.375,1108,2,Ahuachapán,Apaneca,8383.0
2020,8102,APR,Ingresos,INGPRP,421922.759765625,1108,2,Ahuachapán,Apaneca,8383.0
2020,8102,APR,Ingresos,TRFREC,1408322.65625,1108,2,Ahuachapán,Apaneca,8383.0
2020,8102,MOD,Egresos,AMTDEU,97138.44970703125,1108,2,Ahuachapán,Apaneca,8383.0
2020,8102,MOD,Egresos,GASTOS,1960501.7122359276,1108,2,Ahuachapán,Apaneca,8383.0
2020,8102,MOD,Egresos,INVERS,317474.8384094238,1108,2,Ahuachapán,Apaneca,8383.0
2020,8102,MOD,Ingresos,INGPRP,421922.759765625,1108,2,Ahuachapán,Apaneca,8383.0
2020,8102,MOD,Ingresos,TRFREC,1953192.205078125,1108,2,Ahuachapán,Apaneca,8383.0
2021,8102,ACR,Egresos,AMTDEU,28349.27978515625,1108,2,Ahuachapán,Apaneca,8383.0
2021,8102,ACR,Egresos,GASTOS,441423.3317627907,1108,2,Ahuachapán,Apaneca,8383.0
2021,8102,ACR,Egresos,INVERS,8520.39990234375,1108,2,Ahuachapán,Apaneca,8383.0
2021,8102,ACR,Ingresos,INGPRP,158108.06602478027,1108,2,Ahuachapán,Apaneca,8383.0
2021,8102,ACR,Ingresos,TRFREC,523854.3125,1108,2,Ahuachapán,Apaneca,8383.0
2021,8102,APR,Egresos,AMTDEU,832001.48828125,1108,2,Ahuachapán,Apaneca,8383.0
2021,8102,APR,Egresos,GASTOS,1259367.296722412,1108,2,Ahuachapán,Apaneca,8383.0
2021,8102,APR,Egresos,INVERS,472944.5205078125,1108,2,Ahuachapán,Apaneca,8383.0
2021,8102,APR,Ingresos,INGPRP,992750.341796875,1108,2,Ahuachapán,Apaneca,8383.0
2021,8102,APR,Ingresos,TRFREC,1571562.96875,1108,2,Ahuachapán,Apaneca,8383.0
2021,8102,MOD,Egresos,AMTDEU,697590.5947265625,1108,2,Ahuachapán,Apaneca,8383.0
2021,8102,MOD,Egresos,GASTOS,1408497.6060547829,1108,2,Ahuachapán,Apaneca,8383.0
2021,8102,MOD,Egresos,INVERS,458225.1022949219,1108,2,Ahuachapán,Apaneca,8383.0
2021,8102,MOD,Ingresos,INGPRP,992750.341796875,1108,2,Ahuachapán,Apaneca,8383.0
2021,8102,MOD,Ingresos,TRFREC,1571562.96875,1108,2,Ahuachapán,Apaneca,8383.0
2010,8103,ACR,Egresos,AMTDEU,1389421.1411132812,1102,3,Ahuachapán,Atiquizaya,33587.0
2010,8103,ACR,Egresos,GASTOS,1202446.2012038827,1102,3,Ahuachapán,Atiquizaya,33587.0
2010,8103,ACR,Egresos,INVERS,839291.3325548172,1102,3,Ahuachapán,Atiquizaya,33587.0
2010,8103,ACR,Ingresos,INGDEU,1393000.0,1102,3,Ahuachapán,Atiquizaya,33587.0
2010,8103,ACR,Ingresos,INGPRP,349277.80099487305,1102,3,Ahuachapán,Atiquizaya,33587.0
2010,8103,ACR,Ingresos,TRFREC,1802356.262702942,1102,3,Ahuachapán,Atiquizaya,33587.0
2010,8103,APR,Egresos,AMTDEU,381117.9365234375,1102,3,Ahuachapán,Atiquizaya,33587.0
2010,8103,APR,Egresos,GASTOS,1371365.3004188538,1102,3,Ahuachapán,Atiquizaya,33587.0
2010,8103,APR,Egresos,INVERS,713367.5162353516,1102,3,Ahuachapán,Atiquizaya,33587.0
2010,8103,APR,Ingresos,INGDEU,291000.0,1102,3,Ahuachapán,Atiquizaya,33587.0
2010,8103,APR,Ingresos,INGPRP,645170.51171875,1102,3,Ahuachapán,Atiquizaya,33587.0
2010,8103,APR,Ingresos,TRFREC,1529680.21875,1102,3,Ahuachapán,Atiquizaya,33587.0
2010,8103,MOD,Egresos,AMTDEU,1389711.2490234375,1102,3,Ahuachapán,Atiquizaya,33587.0
2010,8103,MOD,Egresos,GASTOS,1265794.6806678772,1102,3,Ahuachapán,Atiquizaya,33587.0
2010,8103,MOD,Egresos,INVERS,1306646.2995605469,1102,3,Ahuachapán,Atiquizaya,33587.0
2010,8103,MOD,Ingresos,INGDEU,1421000.015625,1102,3,Ahuachapán,Atiquizaya,33587.0
2010,8103,MOD,Ingresos,INGPRP,738796.0017852783,1102,3,Ahuachapán,Atiquizaya,33587.0
2010,8103,MOD,Ingresos,TRFREC,1802356.21875,1102,3,Ahuachapán,Atiquizaya,33587.0
2011,8103,ACR,Egresos,AMTDEU,1156855.0808105469,1102,3,Ahuachapán,Atiquizaya,33587.0
2011,8103,ACR,Egresos,GASTOS,1591734.506244719,1102,3,Ahuachapán,Atiquizaya,33587.0
2011,8103,ACR,Egresos,INVERS,785850.8498125076,1102,3,Ahuachapán,Atiquizaya,33587.0
2011,8103,ACR,Ingresos,INGDEU,1530451.21875,1102,3,Ahuachapán,Atiquizaya,33587.0
2011,8103,ACR,Ingresos,INGPRP,573138.0872974396,1102,3,Ahuachapán,Atiquizaya,33587.0
2011,8103,ACR,Ingresos,TRFREC,1993190.2325057983,1102,3,Ahuachapán,Atiquizaya,33587.0
2011,8103,APR,Egresos,AMTDEU,196969.921875,1102,3,Ahuachapán,Atiquizaya,33587.0
2011,8103,APR,Egresos,GASTOS,1508845.0653076172,1102,3,Ahuachapán,Atiquizaya,33587.0
2011,8103,APR,Egresos,INVERS,640943.5087890625,1102,3,Ahuachapán,Atiquizaya,33587.0
2011,8103,APR,Ingresos,INGDEU,28903.0,1102,3,Ahuachapán,Atiquizaya,33587.0
2011,8103,APR,Ingresos,INGPRP,847051.9970703125,1102,3,Ahuachapán,Atiquizaya,33587.0
2011,8103,APR,Ingresos,TRFREC,1470803.5,1102,3,Ahuachapán,Atiquizaya,33587.0
2011,8103,MOD,Egresos,AMTDEU,1198781.01171875,1102,3,Ahuachapán,Atiquizaya,33587.0
2011,8103,MOD,Egresos,GASTOS,1700590.7812461853,1102,3,Ahuachapán,Atiquizaya,33587.0
2011,8103,MOD,Egresos,INVERS,1909881.1884765625,1102,3,Ahuachapán,Atiquizaya,33587.0
2011,8103,MOD,Ingresos,INGDEU,1865893.5,1102,3,Ahuachapán,Atiquizaya,33587.0
2011,8103,MOD,Ingresos,INGPRP,979077.6344604492,1102,3,Ahuachapán,Atiquizaya,33587.0
2011,8103,MOD,Ingresos,TRFREC,1964281.84765625,1102,3,Ahuachapán,Atiquizaya,33587.0
2012,8103,ACR,Egresos,AMTDEU,121924.0087890625,1102,3,Ahuachapán,Atiquizaya,33587.0
2012,8103,ACR,Egresos,GASTOS,1873197.771241188,1102,3,Ahuachapán,Atiquizaya,33587.0
2012,8103,ACR,Egresos,INVERS,1220139.0997772217,1102,3,Ahuachapán,Atiquizaya,33587.0
2012,8103,ACR,Ingresos,INGDEU,308800.0,1102,3,Ahuachapán,Atiquizaya,33587.0
2012,8103,ACR,Ingresos,INGPRP,539677.4516067505,1102,3,Ahuachapán,Atiquizaya,33587.0
2012,8103,ACR,Ingresos,TRFREC,1846855.8969345093,1102,3,Ahuachapán,Atiquizaya,33587.0
2012,8103,APR,Egresos,AMTDEU,149700.0,1102,3,Ahuachapán,Atiquizaya,33587.0
2012,8103,APR,Egresos,GASTOS,1794892.5833740234,1102,3,Ahuachapán,Atiquizaya,33587.0
2012,8103,APR,Egresos,INVERS,1735239.4609375,1102,3,Ahuachapán,Atiquizaya,33587.0
2012,8103,APR,Ingresos,INGDEU,308800.0,1102,3,Ahuachapán,Atiquizaya,33587.0
2012,8103,APR,Ingresos,INGPRP,1524676.19140625,1102,3,Ahuachapán,Atiquizaya,33587.0
2012,8103,APR,Ingresos,TRFREC,1846355.875,1102,3,Ahuachapán,Atiquizaya,33587.0
2012,8103,MOD,Egresos,AMTDEU,149625.0,1102,3,Ahuachapán,Atiquizaya,33587.0
2012,8103,MOD,Egresos,GASTOS,1948578.0530929565,1102,3,Ahuachapán,Atiquizaya,33587.0
2012,8103,MOD,Egresos,INVERS,1593705.51461792,1102,3,Ahuachapán,Atiquizaya,33587.0
2012,8103,MOD,Ingresos,INGDEU,320876.51953125,1102,3,Ahuachapán,Atiquizaya,33587.0
2012,8103,MOD,Ingresos,INGPRP,1524676.19140625,1102,3,Ahuachapán,Atiquizaya,33587.0
2012,8103,MOD,Ingresos,TRFREC,1846355.875,1102,3,Ahuachapán,Atiquizaya,33587.0
2013,8103,ACR,Egresos,AMTDEU,120804.0400390625,1102,3,Ahuachapán,Atiquizaya,33587.0
2013,8103,ACR,Egresos,GASTOS,2077782.0446357727,1102,3,Ahuachapán,Atiquizaya,33587.0
2013,8103,ACR,Egresos,INVERS,518370.4897842407,1102,3,Ahuachapán,Atiquizaya,33587.0
2013,8103,ACR,Ingresos,INGPRP,603150.4279232025,1102,3,Ahuachapán,Atiquizaya,33587.0
2013,8103,ACR,Ingresos,TRFREC,1909044.5384597778,1102,3,Ahuachapán,Atiquizaya,33587.0
2013,8103,APR,Egresos,AMTDEU,115000.0,1102,3,Ahuachapán,Atiquizaya,33587.0
2013,8103,APR,Egresos,GASTOS,2007800.6979179382,1102,3,Ahuachapán,Atiquizaya,33587.0
2013,8103,APR,Egresos,INVERS,744674.6484375,1102,3,Ahuachapán,Atiquizaya,33587.0
2013,8103,APR,Ingresos,INGPRP,987150.8061523438,1102,3,Ahuachapán,Atiquizaya,33587.0
2013,8103,APR,Ingresos,TRFREC,1880324.5250053406,1102,3,Ahuachapán,Atiquizaya,33587.0
2013,8103,MOD,Egresos,AMTDEU,120804.0400390625,1102,3,Ahuachapán,Atiquizaya,33587.0
2013,8103,MOD,Egresos,GASTOS,2169279.465423405,1102,3,Ahuachapán,Atiquizaya,33587.0
2013,8103,MOD,Egresos,INVERS,788776.2588195801,1102,3,Ahuachapán,Atiquizaya,33587.0
2013,8103,MOD,Ingresos,INGPRP,1171823.2280273438,1102,3,Ahuachapán,Atiquizaya,33587.0
2013,8103,MOD,Ingresos,TRFREC,1907036.5250053406,1102,3,Ahuachapán,Atiquizaya,33587.0
2014,8103,ACR,Egresos,AMTDEU,134804.54052734375,1102,3,Ahuachapán,Atiquizaya,33587.0
2014,8103,ACR,Egresos,GASTOS,2234440.277398944,1102,3,Ahuachapán,Atiquizaya,33587.0
2014,8103,ACR,Egresos,INVERS,945181.2585166692,1102,3,Ahuachapán,Atiquizaya,33587.0
2014,8103,ACR,Ingresos,INGDEU,1016100.03125,1102,3,Ahuachapán,Atiquizaya,33587.0
2014,8103,ACR,Ingresos,INGPRP,581005.4271648414,1102,3,Ahuachapán,Atiquizaya,33587.0
2014,8103,ACR,Ingresos,TRFREC,2251557.2784118652,1102,3,Ahuachapán,Atiquizaya,33587.0
2014,8103,APR,Egresos,AMTDEU,125070.0,1102,3,Ahuachapán,Atiquizaya,33587.0
2014,8103,APR,Egresos,GASTOS,2304820.42578125,1102,3,Ahuachapán,Atiquizaya,33587.0
2014,8103,APR,Egresos,INVERS,981372.7333984376,1102,3,Ahuachapán,Atiquizaya,33587.0
2014,8103,APR,Ingresos,INGDEU,0.0,1102,3,Ahuachapán,Atiquizaya,33587.0
2014,8103,APR,Ingresos,INGPRP,1171526.30078125,1102,3,Ahuachapán,Atiquizaya,33587.0
2014,8103,APR,Ingresos,TRFREC,2239736.8828125,1102,3,Ahuachapán,Atiquizaya,33587.0
2014,8103,MOD,Egresos,AMTDEU,135268.51953125,1102,3,Ahuachapán,Atiquizaya,33587.0
2014,8103,MOD,Egresos,GASTOS,2444809.2231445312,1102,3,Ahuachapán,Atiquizaya,33587.0
2014,8103,MOD,Egresos,INVERS,1847285.4404296875,1102,3,Ahuachapán,Atiquizaya,33587.0
2014,8103,MOD,Ingresos,INGDEU,1016100.0,1102,3,Ahuachapán,Atiquizaya,33587.0
2014,8103,MOD,Ingresos,INGPRP,1171526.30078125,1102,3,Ahuachapán,Atiquizaya,33587.0
2014,8103,MOD,Ingresos,TRFREC,2239736.8828125,1102,3,Ahuachapán,Atiquizaya,33587.0
2015,8103,ACR,Egresos,AMTDEU,163223.30078125,1102,3,Ahuachapán,Atiquizaya,33587.0
2015,8103,ACR,Egresos,GASTOS,2688946.5520806313,1102,3,Ahuachapán,Atiquizaya,33587.0
2015,8103,ACR,Egresos,INVERS,301762.31343078613,1102,3,Ahuachapán,Atiquizaya,33587.0
2015,8103,ACR,Ingresos,ICTESP,0.0,1102,3,Ahuachapán,Atiquizaya,33587.0
2015,8103,ACR,Ingresos,INGPRP,711219.9354934692,1102,3,Ahuachapán,Atiquizaya,33587.0
2015,8103,ACR,Ingresos,TRFREC,2146935.3203125,1102,3,Ahuachapán,Atiquizaya,33587.0
2015,8103,APR,Egresos,AMTDEU,103931.51953125,1102,3,Ahuachapán,Atiquizaya,33587.0
2015,8103,APR,Egresos,GASTOS,2469022.42023468,1102,3,Ahuachapán,Atiquizaya,33587.0
2015,8103,APR,Egresos,INVERS,1251867.817878455,1102,3,Ahuachapán,Atiquizaya,33587.0
2015,8103,APR,Ingresos,ICTESP,16800.0,1102,3,Ahuachapán,Atiquizaya,33587.0
2015,8103,APR,Ingresos,INGPRP,913526.8186645508,1102,3,Ahuachapán,Atiquizaya,33587.0
2015,8103,APR,Ingresos,TRFREC,2894494.9135742188,1102,3,Ahuachapán,Atiquizaya,33587.0
2015,8103,MOD,Egresos,AMTDEU,177640.181640625,1102,3,Ahuachapán,Atiquizaya,33587.0
2015,8103,MOD,Egresos,GASTOS,2967836.2358264923,1102,3,Ahuachapán,Atiquizaya,33587.0
2015,8103,MOD,Egresos,INVERS,885163.0131756961,1102,3,Ahuachapán,Atiquizaya,33587.0
2015,8103,MOD,Ingresos,ICTESP,16800.0,1102,3,Ahuachapán,Atiquizaya,33587.0
2015,8103,MOD,Ingresos,INGPRP,985784.377746582,1102,3,Ahuachapán,Atiquizaya,33587.0
2015,8103,MOD,Ingresos,TRFREC,3028055.0541992188,1102,3,Ahuachapán,Atiquizaya,33587.0
2016,8103,ACR,Egresos,AMTDEU,176242.990234375,1102,3,Ahuachapán,Atiquizaya,33587.0
2016,8103,ACR,Egresos,GASTOS,2590570.7701597214,1102,3,Ahuachapán,Atiquizaya,33587.0
2016,8103,ACR,Egresos,INVERS,103578.65101623537,1102,3,Ahuachapán,Atiquizaya,33587.0
2016,8103,ACR,Ingresos,ICTESP,0.0,1102,3,Ahuachapán,Atiquizaya,33587.0
2016,8103,ACR,Ingresos,INGPRP,721555.1356811523,1102,3,Ahuachapán,Atiquizaya,33587.0
2016,8103,ACR,Ingresos,TRFREC,1974453.12109375,1102,3,Ahuachapán,Atiquizaya,33587.0
2016,8103,APR,Egresos,AMTDEU,402472.78759765625,1102,3,Ahuachapán,Atiquizaya,33587.0
2016,8103,APR,Egresos,GASTOS,3263594.826775223,1102,3,Ahuachapán,Atiquizaya,33587.0
2016,8103,APR,Egresos,INVERS,90260.6796875,1102,3,Ahuachapán,Atiquizaya,33587.0
2016,8103,APR,Ingresos,ICTESP,16800.0,1102,3,Ahuachapán,Atiquizaya,33587.0
2016,8103,APR,Ingresos,INGPRP,1029738.2215576172,1102,3,Ahuachapán,Atiquizaya,33587.0
2016,8103,APR,Ingresos,TRFREC,2709790.05078125,1102,3,Ahuachapán,Atiquizaya,33587.0
2016,8103,MOD,Egresos,AMTDEU,364379.81005859375,1102,3,Ahuachapán,Atiquizaya,33587.0
2016,8103,MOD,Egresos,GASTOS,3329049.2930962145,1102,3,Ahuachapán,Atiquizaya,33587.0
2016,8103,MOD,Egresos,INVERS,113167.34074401855,1102,3,Ahuachapán,Atiquizaya,33587.0
