year,contab,kind,group,amount,id,shp,department,municipality,population
2016,8105,Recursos,INVPRY,62610.71875,1112,5,Ahuachapán,El Refugio,8171.0
2017,8105,Obligaciones,OBLGCP,51368.390045166016,1112,5,Ahuachapán,El Refugio,8171.0
2017,8105,Obligaciones,OBLGLP,4932518.822418213,1112,5,Ahuachapán,El Refugio,8171.0
2017,8105,Recursos,EXISBU,1453505.3192138672,1112,5,Ahuachapán,El Refugio,8171.0
2017,8105,Recursos,FDINVF,1230907.0981445312,1112,5,Ahuachapán,El Refugio,8171.0
2017,8105,Recursos,INVPRY,64642.36172485352,1112,5,Ahuachapán,El Refugio,8171.0
2018,8105,Obligaciones,OBLGCP,103103.7925415039,1112,5,Ahuachapán,El Refugio,8171.0
2018,8105,Obligaciones,OBLGLP,4935231.429412842,1112,5,Ahuachapán,El Refugio,8171.0
2018,8105,Recursos,EXISBU,1428993.2672729492,1112,5,Ahuachapán,El Refugio,8171.0
2018,8105,Recursos,FDINVF,1271369.744140625,1112,5,Ahuachapán,El Refugio,8171.0
2018,8105,Recursos,INVPRY,115808.5535888672,1112,5,Ahuachapán,El Refugio,8171.0
2019,8105,Obligaciones,OBLGCP,96542.8837890625,1112,5,Ahuachapán,El Refugio,8171.0
2019,8105,Obligaciones,OBLGLP,10807345.407885551,1112,5,Ahuachapán,El Refugio,8171.0
2019,8105,Recursos,EXISBU,1411266.2269411087,1112,5,Ahuachapán,El Refugio,8171.0
2019,8105,Recursos,FDINVF,1271329.771484375,1112,5,Ahuachapán,El Refugio,8171.0
2019,8105,Recursos,INVPRY,141719.4765625,1112,5,Ahuachapán,El Refugio,8171.0
2020,8105,Obligaciones,OBLGCP,76904.26971435547,1112,5,Ahuachapán,El Refugio,8171.0
2020,8105,Obligaciones,OBLGLP,7056102.108629227,1112,5,Ahuachapán,El Refugio,8171.0
2020,8105,Recursos,EXISBU,1387922.6646728516,1112,5,Ahuachapán,El Refugio,8171.0
2020,8105,Recursos,FDINVF,1714521.0887756348,1112,5,Ahuachapán,El Refugio,8171.0
2020,8105,Recursos,INVPRY,141719.484375,1112,5,Ahuachapán,El Refugio,8171.0
2021,8105,Obligaciones,OBLGCP,116287.71557617188,1112,5,Ahuachapán,El Refugio,8171.0
2021,8105,Obligaciones,OBLGLP,8392719.024291992,1112,5,Ahuachapán,El Refugio,8171.0
2021,8105,Recursos,EXISBU,1409096.207397461,1112,5,Ahuachapán,El Refugio,8171.0
2021,8105,Recursos,FDINVF,1591257.1044921875,1112,5,Ahuachapán,El Refugio,8171.0
2021,8105,Recursos,INVPRY,104875.671875,1112,5,Ahuachapán,El Refugio,8171.0
2010,8106,Obligaciones,OBLGCP,3345.003662109375,1107,6,Ahuachapán,Guaymango,19037.0
2010,8106,Obligaciones,OBLGLP,5754119.429862976,1107,6,Ahuachapán,Guaymango,19037.0
2010,8106,Recursos,EXISBU,816305.65625,1107,6,Ahuachapán,Guaymango,19037.0
2010,8106,Recursos,FDINVF,419160.515625,1107,6,Ahuachapán,Guaymango,19037.0
2010,8106,Recursos,INVPRY,14000.00390625,1107,6,Ahuachapán,Guaymango,19037.0
2011,8106,Obligaciones,OBLGCP,7250.72981262207,1107,6,Ahuachapán,Guaymango,19037.0
2011,8106,Obligaciones,OBLGLP,7385345.307922363,1107,6,Ahuachapán,Guaymango,19037.0
2011,8106,Recursos,EXISBU,842957.5148925781,1107,6,Ahuachapán,Guaymango,19037.0
2011,8106,Recursos,FDINVF,511629.6884765625,1107,6,Ahuachapán,Guaymango,19037.0
2011,8106,Recursos,INVPRY,14000.0,1107,6,Ahuachapán,Guaymango,19037.0
2012,8106,Obligaciones,OBLGCP,5801.980265617371,1107,6,Ahuachapán,Guaymango,19037.0
2012,8106,Obligaciones,OBLGLP,4629173.373016119,1107,6,Ahuachapán,Guaymango,19037.0
2012,8106,Recursos,EXISBU,705983.8458251953,1107,6,Ahuachapán,Guaymango,19037.0
2012,8106,Recursos,FDINVF,554579.9315428734,1107,6,Ahuachapán,Guaymango,19037.0
2012,8106,Recursos,INVPRY,0.1150000095367431,1107,6,Ahuachapán,Guaymango,19037.0
2013,8106,Obligaciones,OBLGCP,40680.30908203125,1107,6,Ahuachapán,Guaymango,19037.0
2013,8106,Obligaciones,OBLGLP,8786163.455533445,1107,6,Ahuachapán,Guaymango,19037.0
2013,8106,Recursos,EXISBU,729398.9000244141,1107,6,Ahuachapán,Guaymango,19037.0
2013,8106,Recursos,FDINVF,986007.3266601562,1107,6,Ahuachapán,Guaymango,19037.0
2013,8106,Recursos,INVPRY,0.0,1107,6,Ahuachapán,Guaymango,19037.0
2014,8106,Obligaciones,OBLGCP,30413.939323425293,1107,6,Ahuachapán,Guaymango,19037.0
2014,8106,Obligaciones,OBLGLP,7177406.759094238,1107,6,Ahuachapán,Guaymango,19037.0
2014,8106,Recursos,EXISBU,776900.0080566406,1107,6,Ahuachapán,Guaymango,19037.0
2014,8106,Recursos,FDINVF,1158994.2451171875,1107,6,Ahuachapán,Guaymango,19037.0
2014,8106,Recursos,INVPRY,0.0,1107,6,Ahuachapán,Guaymango,19037.0
2015,8106,Obligaciones,OBLGCP,26783.319946289062,1107,6,Ahuachapán,Guaymango,19037.0
2015,8106,Obligaciones,OBLGLP,6908248.7323150635,1107,6,Ahuachapán,Guaymango,19037.0
2015,8106,Recursos,EXISBU,750910.3923339844,1107,6,Ahuachapán,Guaymango,19037.0
2015,8106,Recursos,FDINVF,617102.9702148438,1107,6,Ahuachapán,Guaymango,19037.0
2015,8106,Recursos,INVPRY,0.0,1107,6,Ahuachapán,Guaymango,19037.0
2016,8106,Obligaciones,OBLGCP,12267.380798339844,1107,6,Ahuachapán,Guaymango,19037.0
2016,8106,Obligaciones,OBLGLP,8354617.88269043,1107,6,Ahuachapán,Guaymango,19037.0
2016,8106,Recursos,EXISBU,722076.4862060547,1107,6,Ahuachapán,Guaymango,19037.0
2016,8106,Recursos,FDINVF,448359.6953125,1107,6,Ahuachapán,Guaymango,19037.0
2016,8106,Recursos,INVPRY,117483.9296875,1107,6,Ahuachapán,Guaymango,19037.0
2017,8106,Obligaciones,OBLGCP,80563.46142578125,1107,6,Ahuachapán,Guaymango,19037.0
2017,8106,Obligaciones,OBLGLP,7520331.265258789,1107,6,Ahuachapán,Guaymango,19037.0
2017,8106,Recursos,EXISBU,693544.1869506836,1107,6,Ahuachapán,Guaymango,19037.0
2017,8106,Recursos,FDINVF,404282.96484375,1107,6,Ahuachapán,Guaymango,19037.0
2017,8106,Recursos,INVPRY,118143.9296875,1107,6,Ahuachapán,Guaymango,19037.0
2018,8106,Obligaciones,OBLGCP,32868.603271484375,1107,6,Ahuachapán,Guaymango,19037.0
2018,8106,Obligaciones,OBLGLP,7311708.9794921875,1107,6,Ahuachapán,Guaymango,19037.0
2018,8106,Recursos,EXISBU,666006.0185546875,1107,6,Ahuachapán,Guaymango,19037.0
2018,8106,Recursos,FDINVF,428108.31396484375,1107,6,Ahuachapán,Guaymango,19037.0
2018,8106,Recursos,INVPRY,70143.9296875,1107,6,Ahuachapán,Guaymango,19037.0
2019,8106,Obligaciones,OBLGCP,94075.59271240234,1107,6,Ahuachapán,Guaymango,19037.0
2019,8106,Obligaciones,OBLGLP,12490331.067504883,1107,6,Ahuachapán,Guaymango,19037.0
2019,8106,Recursos,EXISBU,743606.8734130859,1107,6,Ahuachapán,Guaymango,19037.0
2019,8106,Recursos,FDINVF,535255.515625,1107,6,Ahuachapán,Guaymango,19037.0
2019,8106,Recursos,INVPRY,594.4296875,1107,6,Ahuachapán,Guaymango,19037.0
2020,8106,Obligaciones,OBLGCP,227329.7462158203,1107,6,Ahuachapán,Guaymango,19037.0
2020,8106,Obligaciones,OBLGLP,15656015.226573467,1107,6,Ahuachapán,Guaymango,19037.0
2020,8106,Recursos,EXISBU,751907.3301696777,1107,6,Ahuachapán,Guaymango,19037.0
2020,8106,Recursos,FDINVF,1835714.1328125,1107,6,Ahuachapán,Guaymango,19037.0
2020,8106,Recursos,INVPRY,77122.43994140625,1107,6,Ahuachapán,Guaymango,19037.0
2021,8106,Obligaciones,OBLGCP,69803.71290588379,1107,6,Ahuachapán,Guaymango,19037.0
2021,8106,Obligaciones,OBLGLP,3889885.558166504,1107,6,Ahuachapán,Guaymango,19037.0
2021,8106,Recursos,EXISBU,752157.34375,1107,6,Ahuachapán,Guaymango,19037.0
2021,8106,Recursos,FDINVF,1994552.9765625,1107,6,Ahuachapán,Guaymango,19037.0
2021,8106,Recursos,INVPRY,77122.5,1107,6,Ahuachapán,Guaymango,19037.0
2010,8107,Obligaciones,OBLGCP,14203.3095703125,1106,7,Ahuachapán,Jujutla,28599.0
2010,8107,Obligaciones,OBLGLP,5662692.391967773,1106,7,Ahuachapán,Jujutla,28599.0
2010,8107,Recursos,EXISBU,505951.7490234375,1106,7,Ahuachapán,Jujutla,28599.0
2010,8107,Recursos,FDINVF,1391257.748840332,1106,7,Ahuachapán,Jujutla,28599.0
2010,8107,Recursos,INVPRY,3538.89990234375,1106,7,Ahuachapán,Jujutla,28599.0
2011,8107,Obligaciones,OBLGCP,27474.528930664062,1106,7,Ahuachapán,Jujutla,28599.0
2011,8107,Obligaciones,OBLGLP,11111767.887761228,1106,7,Ahuachapán,Jujutla,28599.0
2011,8107,Recursos,EXISBU,510045.150390625,1106,7,Ahuachapán,Jujutla,28599.0
2011,8107,Recursos,FDINVF,871113.9676513672,1106,7,Ahuachapán,Jujutla,28599.0
2011,8107,Recursos,INVPRY,3538.89990234375,1106,7,Ahuachapán,Jujutla,28599.0
2012,8107,Obligaciones,OBLGCP,43170.250061035156,1106,7,Ahuachapán,Jujutla,28599.0
2012,8107,Obligaciones,OBLGLP,6032377.551879883,1106,7,Ahuachapán,Jujutla,28599.0
2012,8107,Recursos,EXISBU,528596.7802734375,1106,7,Ahuachapán,Jujutla,28599.0
2012,8107,Recursos,FDINVF,733322.9277038574,1106,7,Ahuachapán,Jujutla,28599.0
2012,8107,Recursos,INVPRY,3538.89990234375,1106,7,Ahuachapán,Jujutla,28599.0
2013,8107,Obligaciones,OBLGCP,98041.42037200928,1106,7,Ahuachapán,Jujutla,28599.0
2013,8107,Obligaciones,OBLGLP,6684389.273048401,1106,7,Ahuachapán,Jujutla,28599.0
2013,8107,Recursos,EXISBU,660748.7417602539,1106,7,Ahuachapán,Jujutla,28599.0
2013,8107,Recursos,FDINVF,1277381.7684020996,1106,7,Ahuachapán,Jujutla,28599.0
2013,8107,Recursos,INVPRY,3538.89990234375,1106,7,Ahuachapán,Jujutla,28599.0
2014,8107,Obligaciones,OBLGCP,106566.43725585938,1106,7,Ahuachapán,Jujutla,28599.0
2014,8107,Obligaciones,OBLGLP,11018098.56652832,1106,7,Ahuachapán,Jujutla,28599.0
2014,8107,Recursos,EXISBU,618414.569519043,1106,7,Ahuachapán,Jujutla,28599.0
2014,8107,Recursos,FDINVF,1933820.2083740234,1106,7,Ahuachapán,Jujutla,28599.0
2014,8107,Recursos,INVPRY,3538.89990234375,1106,7,Ahuachapán,Jujutla,28599.0
2015,8107,Obligaciones,OBLGCP,111854.43334960938,1106,7,Ahuachapán,Jujutla,28599.0
2015,8107,Obligaciones,OBLGLP,10525198.609838486,1106,7,Ahuachapán,Jujutla,28599.0
2015,8107,Recursos,EXISBU,596334.1323852539,1106,7,Ahuachapán,Jujutla,28599.0
2015,8107,Recursos,FDINVF,1553978.0546875,1106,7,Ahuachapán,Jujutla,28599.0
2015,8107,Recursos,INVPRY,3538.89990234375,1106,7,Ahuachapán,Jujutla,28599.0
2016,8107,Obligaciones,OBLGCP,168635.25146484375,1106,7,Ahuachapán,Jujutla,28599.0
2016,8107,Obligaciones,OBLGLP,7758603.533941746,1106,7,Ahuachapán,Jujutla,28599.0
2016,8107,Recursos,EXISBU,755020.3669433594,1106,7,Ahuachapán,Jujutla,28599.0
2016,8107,Recursos,FDINVF,1902523.3661651611,1106,7,Ahuachapán,Jujutla,28599.0
2016,8107,Recursos,INVPRY,29588.89990234375,1106,7,Ahuachapán,Jujutla,28599.0
2017,8107,Obligaciones,OBLGCP,57389.89065551758,1106,7,Ahuachapán,Jujutla,28599.0
2017,8107,Obligaciones,OBLGLP,10201491.677816011,1106,7,Ahuachapán,Jujutla,28599.0
2017,8107,Recursos,EXISBU,846960.07421875,1106,7,Ahuachapán,Jujutla,28599.0
2017,8107,Recursos,FDINVF,1102352.6028442383,1106,7,Ahuachapán,Jujutla,28599.0
2017,8107,Recursos,INVPRY,0.0,1106,7,Ahuachapán,Jujutla,28599.0
2018,8107,Obligaciones,OBLGCP,95663.421875,1106,7,Ahuachapán,Jujutla,28599.0
2018,8107,Obligaciones,OBLGLP,12268290.34777832,1106,7,Ahuachapán,Jujutla,28599.0
2018,8107,Recursos,EXISBU,862270.6755981445,1106,7,Ahuachapán,Jujutla,28599.0
2018,8107,Recursos,FDINVF,473440.1875,1106,7,Ahuachapán,Jujutla,28599.0
2018,8107,Recursos,INVPRY,0.03125,1106,7,Ahuachapán,Jujutla,28599.0
2019,8107,Obligaciones,OBLGCP,103106.146484375,1106,7,Ahuachapán,Jujutla,28599.0
2019,8107,Obligaciones,OBLGLP,11059794.932790756,1106,7,Ahuachapán,Jujutla,28599.0
2019,8107,Recursos,EXISBU,856638.4099731445,1106,7,Ahuachapán,Jujutla,28599.0
2019,8107,Recursos,FDINVF,697798.2587432861,1106,7,Ahuachapán,Jujutla,28599.0
2019,8107,Recursos,INVPRY,22899.25,1106,7,Ahuachapán,Jujutla,28599.0
2020,8107,Obligaciones,OBLGCP,231337.79736328125,1106,7,Ahuachapán,Jujutla,28599.0
2020,8107,Obligaciones,OBLGLP,18091829.888462067,1106,7,Ahuachapán,Jujutla,28599.0
2020,8107,Recursos,EXISBU,879123.8083496094,1106,7,Ahuachapán,Jujutla,28599.0
2020,8107,Recursos,FDINVF,2657179.9006347656,1106,7,Ahuachapán,Jujutla,28599.0
2020,8107,Recursos,INVPRY,1499.955078125,1106,7,Ahuachapán,Jujutla,28599.0
2010,8108,Obligaciones,OBLGCP,97109.65274143219,1103,8,Ahuachapán,San Francisco Menéndez,42607.0
2010,8108,Obligaciones,OBLGLP,6902520.268418133,1103,8,Ahuachapán,San Francisco Menéndez,42607.0
2010,8108,Recursos,EXISBU,998963.56640625,1103,8,Ahuachapán,San Francisco Menéndez,42607.0
2010,8108,Recursos,FDINVF,1037405.638671875,1103,8,Ahuachapán,San Francisco Menéndez,42607.0
2010,8108,Recursos,INVPRY,0.0,1103,8,Ahuachapán,San Francisco Menéndez,42607.0
2011,8108,Obligaciones,OBLGCP,140298.65240478516,1103,8,Ahuachapán,San Francisco Menéndez,42607.0
2011,8108,Obligaciones,OBLGLP,9340372.688842773,1103,8,Ahuachapán,San Francisco Menéndez,42607.0
2011,8108,Recursos,EXISBU,1426433.5083007812,1103,8,Ahuachapán,San Francisco Menéndez,42607.0
2011,8108,Recursos,FDINVF,1028253.55078125,1103,8,Ahuachapán,San Francisco Menéndez,42607.0
2011,8108,Recursos,INVPRY,0.0,1103,8,Ahuachapán,San Francisco Menéndez,42607.0
2012,8108,Obligaciones,OBLGCP,223743.83813476562,1103,8,Ahuachapán,San Francisco Menéndez,42607.0
2012,8108,Obligaciones,OBLGLP,9108337.058311462,1103,8,Ahuachapán,San Francisco Menéndez,42607.0
2012,8108,Recursos,EXISBU,1520691.3076171875,1103,8,Ahuachapán,San Francisco Menéndez,42607.0
2012,8108,Recursos,FDINVF,1047221.154296875,1103,8,Ahuachapán,San Francisco Menéndez,42607.0
2012,8108,Recursos,INVPRY,0.0849990844726562,1103,8,Ahuachapán,San Francisco Menéndez,42607.0
2013,8108,Obligaciones,OBLGCP,189162.28783416748,1103,8,Ahuachapán,San Francisco Menéndez,42607.0
2013,8108,Obligaciones,OBLGLP,9707881.537841797,1103,8,Ahuachapán,San Francisco Menéndez,42607.0
2013,8108,Recursos,EXISBU,1416956.7731933594,1103,8,Ahuachapán,San Francisco Menéndez,42607.0
2013,8108,Recursos,FDINVF,1370205.673828125,1103,8,Ahuachapán,San Francisco Menéndez,42607.0
2013,8108,Recursos,INVPRY,6040.900054931641,1103,8,Ahuachapán,San Francisco Menéndez,42607.0
2014,8108,Obligaciones,OBLGCP,181293.5862197876,1103,8,Ahuachapán,San Francisco Menéndez,42607.0
2014,8108,Obligaciones,OBLGLP,14462623.414489746,1103,8,Ahuachapán,San Francisco Menéndez,42607.0
2014,8108,Recursos,EXISBU,1338850.2988183592,1103,8,Ahuachapán,San Francisco Menéndez,42607.0
2014,8108,Recursos,FDINVF,5236532.864944458,1103,8,Ahuachapán,San Francisco Menéndez,42607.0
2014,8108,Recursos,INVPRY,22349.57894897461,1103,8,Ahuachapán,San Francisco Menéndez,42607.0
2015,8108,Obligaciones,OBLGCP,479708.99322509766,1103,8,Ahuachapán,San Francisco Menéndez,42607.0
2015,8108,Obligaciones,OBLGLP,35094545.75613713,1103,8,Ahuachapán,San Francisco Menéndez,42607.0
2015,8108,Recursos,EXISBU,1265303.5546875,1103,8,Ahuachapán,San Francisco Menéndez,42607.0
2015,8108,Recursos,FDINVF,2218578.1932430267,1103,8,Ahuachapán,San Francisco Menéndez,42607.0
2015,8108,Recursos,INVPRY,694.2999999523163,1103,8,Ahuachapán,San Francisco Menéndez,42607.0
2016,8108,Obligaciones,OBLGCP,569261.9494628906,1103,8,Ahuachapán,San Francisco Menéndez,42607.0
2016,8108,Obligaciones,OBLGLP,12488894.0579319,1103,8,Ahuachapán,San Francisco Menéndez,42607.0
2016,8108,Recursos,EXISBU,1257101.2788085938,1103,8,Ahuachapán,San Francisco Menéndez,42607.0
2016,8108,Recursos,FDINVF,1801283.7697753906,1103,8,Ahuachapán,San Francisco Menéndez,42607.0
2016,8108,Recursos,INVPRY,5609.0,1103,8,Ahuachapán,San Francisco Menéndez,42607.0
2017,8108,Obligaciones,OBLGCP,205924.6243896484,1103,8,Ahuachapán,San Francisco Menéndez,42607.0
2017,8108,Obligaciones,OBLGLP,18827781.96393921,1103,8,Ahuachapán,San Francisco Menéndez,42607.0
2017,8108,Recursos,EXISBU,8463841.572753906,1103,8,Ahuachapán,San Francisco Menéndez,42607.0
2017,8108,Recursos,FDINVF,1585888.1838574223,1103,8,Ahuachapán,San Francisco Menéndez,42607.0
2017,8108,Recursos,INVPRY,0.0,1103,8,Ahuachapán,San Francisco Menéndez,42607.0
2018,8108,Obligaciones,OBLGCP,293720.8203125,1103,8,Ahuachapán,San Francisco Menéndez,42607.0
2018,8108,Obligaciones,OBLGLP,21050636.455078125,1103,8,Ahuachapán,San Francisco Menéndez,42607.0
2018,8108,Recursos,EXISBU,8171667.833984375,1103,8,Ahuachapán,San Francisco Menéndez,42607.0
2018,8108,Recursos,FDINVF,1329737.3618774414,1103,8,Ahuachapán,San Francisco Menéndez,42607.0
2018,8108,Recursos,INVPRY,0.0,1103,8,Ahuachapán,San Francisco Menéndez,42607.0
2019,8108,Obligaciones,OBLGCP,382581.0751953125,1103,8,Ahuachapán,San Francisco Menéndez,42607.0
2019,8108,Obligaciones,OBLGLP,48064986.163360596,1103,8,Ahuachapán,San Francisco Menéndez,42607.0
2019,8108,Recursos,EXISBU,7884530.808554649,1103,8,Ahuachapán,San Francisco Menéndez,42607.0
2019,8108,Recursos,FDINVF,3273463.4613952637,1103,8,Ahuachapán,San Francisco Menéndez,42607.0
2019,8108,Recursos,INVPRY,25209.9375,1103,8,Ahuachapán,San Francisco Menéndez,42607.0
2020,8108,Obligaciones,OBLGCP,438354.8203125,1103,8,Ahuachapán,San Francisco Menéndez,42607.0
2020,8108,Obligaciones,OBLGLP,39860861.03072262,1103,8,Ahuachapán,San Francisco Menéndez,42607.0
2020,8108,Recursos,EXISBU,7642074.6826171875,1103,8,Ahuachapán,San Francisco Menéndez,42607.0
2020,8108,Recursos,FDINVF,4124572.0835151672,1103,8,Ahuachapán,San Francisco Menéndez,42607.0
2020,8108,Recursos,INVPRY,778942.921875,1103,8,Ahuachapán,San Francisco Menéndez,42607.0
2021,8108,Obligaciones,OBLGCP,129764.5849609375,1103,8,Ahuachapán,San Francisco Menéndez,42607.0
2021,8108,Obligaciones,OBLGLP,16281345.338500977,1103,8,Ahuachapán,San Francisco Menéndez,42607.0
2021,8108,Recursos,EXISBU,7650966.520019532,1103,8,Ahuachapán,San Francisco Menéndez,42607.0
2021,8108,Recursos,FDINVF,4515895.741622925,1103,8,Ahuachapán,San Francisco Menéndez,42607.0
2021,8108,Recursos,INVPRY,962264.625,1103,8,Ahuachapán,San Francisco Menéndez,42607.0
2010,8109,Obligaciones,OBLGCP,7157.300048828125,1110,9,Ahuachapán,San Lorenzo,9194.0
2010,8109,Obligaciones,OBLGLP,4919668.155761719,1110,9,Ahuachapán,San Lorenzo,9194.0
2010,8109,Recursos,EXISBU,163104.60473632812,1110,9,Ahuachapán,San Lorenzo,9194.0
2010,8109,Recursos,FDINVF,724407.0399360657,1110,9,Ahuachapán,San Lorenzo,9194.0
2010,8109,Recursos,INVPRY,99391.869140625,1110,9,Ahuachapán,San Lorenzo,9194.0
2011,8109,Obligaciones,OBLGCP,7482.460063934326,1110,9,Ahuachapán,San Lorenzo,9194.0
2011,8109,Obligaciones,OBLGLP,4174672.3522338867,1110,9,Ahuachapán,San Lorenzo,9194.0
2011,8109,Recursos,EXISBU,179620.68579101562,1110,9,Ahuachapán,San Lorenzo,9194.0
2011,8109,Recursos,FDINVF,336132.66386413574,1110,9,Ahuachapán,San Lorenzo,9194.0
2011,8109,Recursos,INVPRY,92098.806640625,1110,9,Ahuachapán,San Lorenzo,9194.0
2012,8109,Obligaciones,OBLGCP,37773.190689086914,1110,9,Ahuachapán,San Lorenzo,9194.0
2012,8109,Obligaciones,OBLGLP,4366855.990619659,1110,9,Ahuachapán,San Lorenzo,9194.0
2012,8109,Recursos,EXISBU,352468.0061035156,1110,9,Ahuachapán,San Lorenzo,9194.0
2012,8109,Recursos,FDINVF,411384.19427490234,1110,9,Ahuachapán,San Lorenzo,9194.0
2012,8109,Recursos,INVPRY,-71625.38403320312,1110,9,Ahuachapán,San Lorenzo,9194.0
2013,8109,Obligaciones,OBLGCP,20417.129913330078,1110,9,Ahuachapán,San Lorenzo,9194.0
2013,8109,Obligaciones,OBLGLP,2801638.658782959,1110,9,Ahuachapán,San Lorenzo,9194.0
2013,8109,Recursos,EXISBU,342304.29443359375,1110,9,Ahuachapán,San Lorenzo,9194.0
2013,8109,Recursos,FDINVF,765730.4326171875,1110,9,Ahuachapán,San Lorenzo,9194.0
2013,8109,Recursos,INVPRY,-56149.280029296875,1110,9,Ahuachapán,San Lorenzo,9194.0
2014,8109,Obligaciones,OBLGCP,41772.78880691528,1110,9,Ahuachapán,San Lorenzo,9194.0
2014,8109,Obligaciones,OBLGLP,4658493.963249207,1110,9,Ahuachapán,San Lorenzo,9194.0
2014,8109,Recursos,EXISBU,333391.0549926758,1110,9,Ahuachapán,San Lorenzo,9194.0
2014,8109,Recursos,FDINVF,260048.33911132812,1110,9,Ahuachapán,San Lorenzo,9194.0
2014,8109,Recursos,INVPRY,-33908.686279296875,1110,9,Ahuachapán,San Lorenzo,9194.0
2015,8109,Obligaciones,OBLGCP,66554.68005371094,1110,9,Ahuachapán,San Lorenzo,9194.0
2015,8109,Obligaciones,OBLGLP,3394641.0183143616,1110,9,Ahuachapán,San Lorenzo,9194.0
2015,8109,Recursos,EXISBU,333565.5666503906,1110,9,Ahuachapán,San Lorenzo,9194.0
2015,8109,Recursos,FDINVF,211534.94409942627,1110,9,Ahuachapán,San Lorenzo,9194.0
2015,8109,Recursos,INVPRY,9177.274841308594,1110,9,Ahuachapán,San Lorenzo,9194.0
2016,8109,Obligaciones,OBLGCP,220904.3351097107,1110,9,Ahuachapán,San Lorenzo,9194.0
2016,8109,Obligaciones,OBLGLP,2955298.583053589,1110,9,Ahuachapán,San Lorenzo,9194.0
2016,8109,Recursos,EXISBU,344153.5350036621,1110,9,Ahuachapán,San Lorenzo,9194.0
2016,8109,Recursos,FDINVF,352708.11853027344,1110,9,Ahuachapán,San Lorenzo,9194.0
2016,8109,Recursos,INVPRY,-27522.0009765625,1110,9,Ahuachapán,San Lorenzo,9194.0
2017,8109,Obligaciones,OBLGCP,60600.209182739265,1110,9,Ahuachapán,San Lorenzo,9194.0
2017,8109,Obligaciones,OBLGLP,5117433.764482498,1110,9,Ahuachapán,San Lorenzo,9194.0
2017,8109,Recursos,EXISBU,332088.7353515625,1110,9,Ahuachapán,San Lorenzo,9194.0
2017,8109,Recursos,FDINVF,275279.7575683594,1110,9,Ahuachapán,San Lorenzo,9194.0
2017,8109,Recursos,INVPRY,39847.05078125,1110,9,Ahuachapán,San Lorenzo,9194.0
2018,8109,Obligaciones,OBLGCP,30445.300415039062,1110,9,Ahuachapán,San Lorenzo,9194.0
2018,8109,Obligaciones,OBLGLP,3245654.0526952744,1110,9,Ahuachapán,San Lorenzo,9194.0
2018,8109,Recursos,EXISBU,318228.451171875,1110,9,Ahuachapán,San Lorenzo,9194.0
2018,8109,Recursos,FDINVF,338267.5078125,1110,9,Ahuachapán,San Lorenzo,9194.0
2018,8109,Recursos,INVPRY,5750.340371131897,1110,9,Ahuachapán,San Lorenzo,9194.0
2019,8109,Obligaciones,OBLGCP,10154.792907714844,1110,9,Ahuachapán,San Lorenzo,9194.0
2019,8109,Obligaciones,OBLGLP,2138851.8457336426,1110,9,Ahuachapán,San Lorenzo,9194.0
2019,8109,Recursos,EXISBU,342515.02307128906,1110,9,Ahuachapán,San Lorenzo,9194.0
2019,8109,Recursos,FDINVF,319945.822265625,1110,9,Ahuachapán,San Lorenzo,9194.0
2019,8109,Recursos,INVPRY,9794.2998046875,1110,9,Ahuachapán,San Lorenzo,9194.0
2010,8110,Obligaciones,OBLGCP,13466.280258178711,1109,10,Ahuachapán,San Pedro Puxtla,7773.0
2010,8110,Obligaciones,OBLGLP,2219430.244873047,1109,10,Ahuachapán,San Pedro Puxtla,7773.0
2010,8110,Recursos,EXISBU,176891.724609375,1109,10,Ahuachapán,San Pedro Puxtla,7773.0
2010,8110,Recursos,FDINVF,287302.62060546875,1109,10,Ahuachapán,San Pedro Puxtla,7773.0
2010,8110,Recursos,INVPRY,98528.982421875,1109,10,Ahuachapán,San Pedro Puxtla,7773.0
2011,8110,Obligaciones,OBLGCP,15288.4599609375,1109,10,Ahuachapán,San Pedro Puxtla,7773.0
2011,8110,Obligaciones,OBLGLP,3020429.9665486906,1109,10,Ahuachapán,San Pedro Puxtla,7773.0
2011,8110,Recursos,EXISBU,198167.10595703125,1109,10,Ahuachapán,San Pedro Puxtla,7773.0
2011,8110,Recursos,FDINVF,691606.7767333984,1109,10,Ahuachapán,San Pedro Puxtla,7773.0
2011,8110,Recursos,INVPRY,98528.93859291077,1109,10,Ahuachapán,San Pedro Puxtla,7773.0
